voucher_no,line_no,posting_date,entry_time,account_code,account_name,debit,credit,department,supplier,prepared_by,approved_by,description
JV004542,2,2025-10-24,2025-10-27 17:38:58,6001,Sales revenue 主营业务收入,,51539.93,Sales,,prep03,appr02,Sales invoice
JV004542,3,2025-10-24,2025-10-27 17:38:58,222102,Output VAT 应交增值税-销项税额,,6700.19,Sales,,prep03,appr02,Sales invoice
JV004542,4,2025-10-24,2025-10-27 17:38:58,6401,Cost of sales 主营业务成本,33168.24,,Sales,,prep03,appr02,Sales invoice
JV004542,5,2025-10-24,2025-10-27 17:38:58,1405,Inventory 库存商品,,33168.24,Sales,,prep03,appr02,Sales invoice
JV004543,1,2025-10-24,2025-10-28 10:01:58,2202,Accounts payable 应付账款,4833.51,,Finance,Dingxin Steel 鼎鑫钢材,prep02,appr02,Payment run 2025-10
JV004543,2,2025-10-24,2025-10-28 10:01:58,1002,Bank deposits 银行存款,,4833.51,Finance,Dingxin Steel 鼎鑫钢材,prep02,appr02,Payment run 2025-10
JV004544,1,2025-10-24,2025-10-28 13:33:36,2202,Accounts payable 应付账款,9310.52,,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004544,2,2025-10-24,2025-10-28 13:33:36,2202,Accounts payable 应付账款,6712.09,,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004544,3,2025-10-24,2025-10-28 13:33:36,2202,Accounts payable 应付账款,7240.98,,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004544,4,2025-10-24,2025-10-28 13:33:36,2202,Accounts payable 应付账款,4626.12,,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004544,5,2025-10-24,2025-10-28 13:33:36,2202,Accounts payable 应付账款,3028.52,,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004544,6,2025-10-24,2025-10-28 13:33:36,2202,Accounts payable 应付账款,3573.94,,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004544,7,2025-10-24,2025-10-28 13:33:36,2202,Accounts payable 应付账款,3367.90,,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004544,8,2025-10-24,2025-10-28 13:33:36,2202,Accounts payable 应付账款,3627.64,,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004544,9,2025-10-24,2025-10-28 13:33:36,2202,Accounts payable 应付账款,11933.90,,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004544,10,2025-10-24,2025-10-28 13:33:36,2202,Accounts payable 应付账款,2834.51,,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004544,11,2025-10-24,2025-10-28 13:33:36,2202,Accounts payable 应付账款,16542.52,,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004544,12,2025-10-24,2025-10-28 13:33:36,2202,Accounts payable 应付账款,8342.48,,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004544,13,2025-10-24,2025-10-28 13:33:36,2202,Accounts payable 应付账款,8576.36,,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004544,14,2025-10-24,2025-10-28 13:33:36,2202,Accounts payable 应付账款,3155.07,,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004544,15,2025-10-24,2025-10-28 13:33:36,2202,Accounts payable 应付账款,17029.00,,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004544,16,2025-10-24,2025-10-28 13:33:36,1002,Bank deposits 银行存款,,109901.55,Finance,Huamei Textiles 华美纺织,prep02,appr03,Payment run 2025-10
JV004545,1,2025-10-24,2025-10-28 15:44:58,6601,Travel expense 差旅费,2611.19,,Finance,Jietu Travel Service 捷途旅行社,prep02,appr03,Business travel
JV004545,2,2025-10-24,2025-10-28 15:44:58,1002,Bank deposits 银行存款,,2611.19,Finance,Jietu Travel Service 捷途旅行社,prep02,appr03,Business travel
JV004546,1,2025-10-26,2025-10-26 11:30:00,1405,Inventory 库存商品,2437.19,,Production,Baocheng Plastics 宝成塑料,prep02,appr03,Purchase of materials
JV004546,2,2025-10-26,2025-10-26 11:30:00,222101,Input VAT 应交增值税-进项税额,316.83,,Production,Baocheng Plastics 宝成塑料,prep02,appr03,Purchase of materials
JV004546,3,2025-10-26,2025-10-26 11:30:00,2202,Accounts payable 应付账款,,2754.02,Production,Baocheng Plastics 宝成塑料,prep02,appr03,Purchase of materials
JV004547,1,2025-10-27,2025-10-27 09:40:28,1405,Inventory 库存商品,11313.97,,Production,Tianrui Materials 天瑞物资,prep02,appr01,Purchase of materials
JV004547,2,2025-10-27,2025-10-27 09:40:28,222101,Input VAT 应交增值税-进项税额,1470.82,,Production,Tianrui Materials 天瑞物资,prep02,appr01,Purchase of materials
JV004547,3,2025-10-27,2025-10-27 09:40:28,2202,Accounts payable 应付账款,,12784.79,Production,Tianrui Materials 天瑞物资,prep02,appr01,Purchase of materials
JV004548,1,2025-10-27,2025-10-27 10:36:07,1405,Inventory 库存商品,4802.52,,Production,Baocheng Plastics 宝成塑料,prep05,appr03,Purchase of materials
JV004548,2,2025-10-27,2025-10-27 10:36:07,222101,Input VAT 应交增值税-进项税额,624.33,,Production,Baocheng Plastics 宝成塑料,prep05,appr03,Purchase of materials
JV004548,3,2025-10-27,2025-10-27 10:36:07,2202,Accounts payable 应付账款,,5426.85,Production,Baocheng Plastics 宝成塑料,prep05,appr03,Purchase of materials
JV004549,1,2025-10-27,2025-10-27 10:42:47,1002,Bank deposits 银行存款,111701.25,,Sales,,prep03,appr02,Receipt from Anping Hardware 安平五金
JV004549,2,2025-10-27,2025-10-27 10:42:47,1122,Accounts receivable 应收账款,,111701.25,Sales,,prep03,appr02,Receipt from Anping Hardware 安平五金
JV004550,1,2025-10-27,2025-10-27 10:43:34,6606,Consulting fees 咨询费,20640.81,,Finance,Zhiyuan Consulting 智远咨询,prep01,appr03,Consulting services
JV004550,2,2025-10-27,2025-10-27 10:43:34,222101,Input VAT 应交增值税-进项税额,1238.45,,Finance,Zhiyuan Consulting 智远咨询,prep01,appr03,Consulting services
JV004550,3,2025-10-27,2025-10-27 10:43:34,2202,Accounts payable 应付账款,,21879.26,Finance,Zhiyuan Consulting 智远咨询,prep01,appr03,Consulting services
JV004551,1,2025-10-27,2025-10-27 10:58:35,6602,Office supplies 办公费,593.72,,Production,Jiayi Printing 嘉艺印务,prep03,appr01,Office supplies
JV004551,2,2025-10-27,2025-10-27 10:58:35,1002,Bank deposits 银行存款,,593.72,Production,Jiayi Printing 嘉艺印务,prep03,appr01,Office supplies
JV004552,1,2025-10-27,2025-10-27 11:18:58,1002,Bank deposits 银行存款,51828.07,,Sales,,prep04,appr01,Receipt from Beichen Trading 北辰贸易
JV004552,2,2025-10-27,2025-10-27 11:18:58,1122,Accounts receivable 应收账款,,51828.07,Sales,,prep04,appr01,Receipt from Beichen Trading 北辰贸易
JV004553,1,2025-10-27,2025-10-27 12:04:02,6611,Advertising 广告宣传费,35569.24,,Sales,Fangzhou Exhibition 方舟会展,prep04,appr03,Advertising services
JV004553,2,2025-10-27,2025-10-27 12:04:02,222101,Input VAT 应交增值税-进项税额,2134.15,,Sales,Fangzhou Exhibition 方舟会展,prep04,appr03,Advertising services
JV004553,3,2025-10-27,2025-10-27 12:04:02,2202,Accounts payable 应付账款,,37703.39,Sales,Fangzhou Exhibition 方舟会展,prep04,appr03,Advertising services
JV004554,1,2025-10-27,2025-10-27 12:22:03,1002,Bank deposits 银行存款,50457.99,,Sales,,prep01,appr02,Receipt from Beichen Trading 北辰贸易
JV004554,2,2025-10-27,2025-10-27 12:22:03,1122,Accounts receivable 应收账款,,50457.99,Sales,,prep01,appr02,Receipt from Beichen Trading 北辰贸易
JV004555,1,2025-10-27,2025-10-27 13:52:53,6602,Office supplies 办公费,1107.07,,Admin,Jiayi Printing 嘉艺印务,prep02,appr03,Office supplies
JV004555,2,2025-10-27,2025-10-27 13:52:53,1002,Bank deposits 银行存款,,1107.07,Admin,Jiayi Printing 嘉艺印务,prep02,appr03,Office supplies
JV004556,1,2025-10-27,2025-10-27 14:31:12,1601,Fixed assets 固定资产,357747.26,,Admin,Ruida Office Furniture 瑞达办公家具,prep02,appr02,Purchase of equipment
JV004556,2,2025-10-27,2025-10-27 14:31:12,222101,Input VAT 应交增值税-进项税额,46507.14,,Admin,Ruida Office Furniture 瑞达办公家具,prep02,appr02,Purchase of equipment
JV004556,3,2025-10-27,2025-10-27 14:31:12,2202,Accounts payable 应付账款,,404254.40,Admin,Ruida Office Furniture 瑞达办公家具,prep02,appr02,Purchase of equipment
JV004557,1,2025-10-27,2025-10-27 15:49:31,1002,Bank deposits 银行存款,25591.75,,Sales,,prep01,appr02,Receipt from Xinhe Distribution 信和分销
JV004557,2,2025-10-27,2025-10-27 15:49:31,1122,Accounts receivable 应收账款,,25591.75,Sales,,prep01,appr02,Receipt from Xinhe Distribution 信和分销
JV004558,1,2025-10-27,2025-10-27 16:40:32,1002,Bank deposits 银行存款,12786.16,,Sales,,prep05,appr01,Receipt from Yuanhang Technology 远航科技
JV004558,2,2025-10-27,2025-10-27 16:40:32,1122,Accounts receivable 应收账款,,12786.16,Sales,,prep05,appr01,Receipt from Yuanhang Technology 远航科技
JV004559,1,2025-10-27,2025-10-27 16:55:57,6601,Travel expense 差旅费,2750.56,,IT,Jietu Travel Service 捷途旅行社,prep04,appr03,Business travel
JV004559,2,2025-10-27,2025-10-27 16:55:57,1002,Bank deposits 银行存款,,2750.56,IT,Jietu Travel Service 捷途旅行社,prep04,appr03,Business travel
JV004560,1,2025-10-27,2025-10-27 16:57:30,1405,Inventory 库存商品,8405.84,,Production,Jiahe Packaging 嘉禾包装,prep02,appr02,Purchase of materials
JV004560,2,2025-10-27,2025-10-27 16:57:30,222101,Input VAT 应交增值税-进项税额,1092.76,,Production,Jiahe Packaging 嘉禾包装,prep02,appr02,Purchase of materials
JV004560,3,2025-10-27,2025-10-27 16:57:30,2202,Accounts payable 应付账款,,9498.60,Production,Jiahe Packaging 嘉禾包装,prep02,appr02,Purchase of materials
JV004561,1,2025-10-27,2025-10-27 17:29:47,1405,Inventory 库存商品,4703.69,,Production,Baocheng Plastics 宝成塑料,prep04,appr03,Purchase of materials
JV004561,2,2025-10-27,2025-10-27 17:29:47,222101,Input VAT 应交增值税-进项税额,611.48,,Production,Baocheng Plastics 宝成塑料,prep04,appr03,Purchase of materials
JV004561,3,2025-10-27,2025-10-27 17:29:47,2202,Accounts payable 应付账款,,5315.17,Production,Baocheng Plastics 宝成塑料,prep04,appr03,Purchase of materials
JV004562,1,2025-10-27,2025-10-27 18:18:55,6609,Repairs and maintenance 修理费,10830.35,,Production,Wanli Facility Services 万里设施服务,prep05,appr03,Repair services
JV004562,2,2025-10-27,2025-10-27 18:18:55,222101,Input VAT 应交增值税-进项税额,1407.95,,Production,Wanli Facility Services 万里设施服务,prep05,appr03,Repair services
JV004562,3,2025-10-27,2025-10-27 18:18:55,2202,Accounts payable 应付账款,,12238.30,Production,Wanli Facility Services 万里设施服务,prep05,appr03,Repair services
JV004563,1,2025-10-27,2025-10-27 18:22:37,1002,Bank deposits 银行存款,44897.26,,Sales,,prep02,appr01,Receipt from Fuyuan Supermarkets 富源超市
JV004563,2,2025-10-27,2025-10-27 18:22:37,1122,Accounts receivable 应收账款,,44897.26,Sales,,prep02,appr01,Receipt from Fuyuan Supermarkets 富源超市
JV004564,1,2025-10-27,2025-10-28 09:27:59,1002,Bank deposits 银行存款,23094.91,,Sales,,prep03,appr02,Receipt from Tongda Retail 通达零售
JV004564,2,2025-10-27,2025-10-28 09:27:59,1122,Accounts receivable 应收账款,,23094.91,Sales,,prep03,appr02,Receipt from Tongda Retail 通达零售
JV004565,1,2025-10-27,2025-10-28 12:36:23,1405,Inventory 库存商品,3727.49,,Production,Yongsheng Chemicals 永盛化工,prep02,appr03,Purchase of materials
JV004565,2,2025-10-27,2025-10-28 12:36:23,222101,Input VAT 应交增值税-进项税额,484.57,,Production,Yongsheng Chemicals 永盛化工,prep02,appr03,Purchase of materials
JV004565,3,2025-10-27,2025-10-28 12:36:23,2202,Accounts payable 应付账款,,4212.06,Production,Yongsheng Chemicals 永盛化工,prep02,appr03,Purchase of materials
JV004566,1,2025-10-27,2025-10-28 12:38:43,1405,Inventory 库存商品,6231.16,,Production,Kangda Metals 康达金属,prep05,appr01,Purchase of materials
JV004566,2,2025-10-27,2025-10-28 12:38:43,222101,Input VAT 应交增值税-进项税额,810.05,,Production,Kangda Metals 康达金属,prep05,appr01,Purchase of materials
JV004566,3,2025-10-27,2025-10-28 12:38:43,2202,Accounts payable 应付账款,,7041.21,Production,Kangda Metals 康达金属,prep05,appr01,Purchase of materials
JV004567,1,2025-10-27,2025-10-28 13:07:33,6611,Advertising 广告宣传费,30000.00,,Sales,Fangzhou Exhibition 方舟会展,prep01,appr03,Advertising services
JV004567,2,2025-10-27,2025-10-28 13:07:33,222101,Input VAT 应交增值税-进项税额,1800.00,,Sales,Fangzhou Exhibition 方舟会展,prep01,appr03,Advertising services
JV004567,3,2025-10-27,2025-10-28 13:07:33,2202,Accounts payable 应付账款,,31800.00,Sales,Fangzhou Exhibition 方舟会展,prep01,appr03,Advertising services
JV004568,1,2025-10-27,2025-10-28 14:43:13,6602,Office supplies 办公费,671.55,,Admin,Jiayi Printing 嘉艺印务,prep03,appr03,Office supplies
JV004568,2,2025-10-27,2025-10-28 14:43:13,1002,Bank deposits 银行存款,,671.55,Admin,Jiayi Printing 嘉艺印务,prep03,appr03,Office supplies
JV004569,1,2025-10-27,2025-10-28 16:46:59,6606,Consulting fees 咨询费,24597.70,,Finance,Zhiyuan Consulting 智远咨询,prep05,appr02,Consulting services
JV004569,2,2025-10-27,2025-10-28 16:46:59,222101,Input VAT 应交增值税-进项税额,1475.86,,Finance,Zhiyuan Consulting 智远咨询,prep05,appr02,Consulting services
JV004569,3,2025-10-27,2025-10-28 16:46:59,2202,Accounts payable 应付账款,,26073.56,Finance,Zhiyuan Consulting 智远咨询,prep05,appr02,Consulting services
JV004570,1,2025-10-27,2025-10-28 17:31:44,1002,Bank deposits 银行存款,54333.67,,Sales,,prep02,appr01,Receipt from Yuanhang Technology 远航科技
JV004570,2,2025-10-27,2025-10-28 17:31:44,1122,Accounts receivable 应收账款,,54333.67,Sales,,prep02,appr01,Receipt from Yuanhang Technology 远航科技
JV004571,1,2025-10-27,2025-10-29 12:20:11,6601,Travel expense 差旅费,3225.93,,Finance,Jietu Travel Service 捷途旅行社,prep01,appr02,Business travel
JV004571,2,2025-10-27,2025-10-29 12:20:11,1002,Bank deposits 银行存款,,3225.93,Finance,Jietu Travel Service 捷途旅行社,prep01,appr02,Business travel
JV004572,1,2025-10-27,2025-10-29 14:07:29,1405,Inventory 库存商品,5757.17,,Production,Ruifeng Components 瑞丰元件,prep01,appr03,Purchase of materials
JV004572,2,2025-10-27,2025-10-29 14:07:29,222101,Input VAT 应交增值税-进项税额,748.43,,Production,Ruifeng Components 瑞丰元件,prep01,appr03,Purchase of materials
JV004572,3,2025-10-27,2025-10-29 14:07:29,2202,Accounts payable 应付账款,,6505.60,Production,Ruifeng Components 瑞丰元件,prep01,appr03,Purchase of materials
JV004573,1,2025-10-27,2025-10-29 15:26:59,1405,Inventory 库存商品,6343.42,,Production,Tianrui Materials 天瑞物资,prep03,appr02,Purchase of materials
JV004573,2,2025-10-27,2025-10-29 15:26:59,222101,Input VAT 应交增值税-进项税额,824.64,,Production,Tianrui Materials 天瑞物资,prep03,appr02,Purchase of materials
JV004573,3,2025-10-27,2025-10-29 15:26:59,2202,Accounts payable 应付账款,,7168.06,Production,Tianrui Materials 天瑞物资,prep03,appr02,Purchase of materials
JV004574,1,2025-10-27,2025-10-29 18:12:37,1405,Inventory 库存商品,3547.53,,Production,Baocheng Plastics 宝成塑料,prep03,appr03,Purchase of materials
JV004574,2,2025-10-27,2025-10-29 18:12:37,222101,Input VAT 应交增值税-进项税额,461.18,,Production,Baocheng Plastics 宝成塑料,prep03,appr03,Purchase of materials
JV004574,3,2025-10-27,2025-10-29 18:12:37,2202,Accounts payable 应付账款,,4008.71,Production,Baocheng Plastics 宝成塑料,prep03,appr03,Purchase of materials
JV004575,1,2025-10-28,2025-10-28 09:59:22,6609,Repairs and maintenance 修理费,6246.17,,Production,Wanli Facility Services 万里设施服务,prep04,appr01,Repair services
JV004575,2,2025-10-28,2025-10-28 09:59:22,222101,Input VAT 应交增值税-进项税额,812.00,,Production,Wanli Facility Services 万里设施服务,prep04,appr01,Repair services
JV004575,3,2025-10-28,2025-10-28 09:59:22,2202,Accounts payable 应付账款,,7058.17,Production,Wanli Facility Services 万里设施服务,prep04,appr01,Repair services
JV004576,1,2025-10-28,2025-10-28 10:07:46,6609,Repairs and maintenance 修理费,3082.88,,Production,Anjie Equipment Repair 安捷设备维修,prep01,appr01,冲回多计费用
JV004576,2,2025-10-28,2025-10-28 10:07:46,222101,Input VAT 应交增值税-进项税额,400.77,,Production,Anjie Equipment Repair 安捷设备维修,prep01,appr01,冲回多计费用
JV004576,3,2025-10-28,2025-10-28 10:07:46,2202,Accounts payable 应付账款,,3483.65,Production,Anjie Equipment Repair 安捷设备维修,prep01,appr01,冲回多计费用
JV004577,1,2025-10-28,2025-10-28 10:28:14,1002,Bank deposits 银行存款,63342.21,,Sales,,prep04,appr01,Receipt from Jinhai Industrial 金海实业
JV004577,2,2025-10-28,2025-10-28 10:28:14,1122,Accounts receivable 应收账款,,63342.21,Sales,,prep04,appr01,Receipt from Jinhai Industrial 金海实业
JV004578,1,2025-10-28,2025-10-28 11:31:13,1002,Bank deposits 银行存款,36479.12,,Sales,,prep03,appr01,Receipt from Yuanhang Technology 远航科技
JV004578,2,2025-10-28,2025-10-28 11:31:13,1122,Accounts receivable 应收账款,,36479.12,Sales,,prep03,appr01,Receipt from Yuanhang Technology 远航科技
JV004579,1,2025-10-28,2025-10-28 11:47:08,1002,Bank deposits 银行存款,46658.40,,Sales,,prep02,appr01,Receipt from Anping Hardware 安平五金
JV004579,2,2025-10-28,2025-10-28 11:47:08,1122,Accounts receivable 应收账款,,46658.40,Sales,,prep02,appr01,Receipt from Anping Hardware 安平五金
JV004580,1,2025-10-28,2025-10-28 12:58:26,1122,Accounts receivable 应收账款,42443.72,,Sales,,prep01,appr03,Sales invoice
JV004580,2,2025-10-28,2025-10-28 12:58:26,6001,Sales revenue 主营业务收入,,37560.81,Sales,,prep01,appr03,Sales invoice
JV004580,3,2025-10-28,2025-10-28 12:58:26,222102,Output VAT 应交增值税-销项税额,,4882.91,Sales,,prep01,appr03,Sales invoice
JV004580,4,2025-10-28,2025-10-28 12:58:26,6401,Cost of sales 主营业务成本,23467.12,,Sales,,prep01,appr03,Sales invoice
JV004580,5,2025-10-28,2025-10-28 12:58:26,1405,Inventory 库存商品,,23467.12,Sales,,prep01,appr03,Sales invoice
JV004581,1,2025-10-28,2025-10-28 13:32:34,6601,Travel expense 差旅费,3111.57,,Sales,Jietu Travel Service 捷途旅行社,prep03,appr03,Business travel
JV004581,2,2025-10-28,2025-10-28 13:32:34,1002,Bank deposits 银行存款,,3111.57,Sales,Jietu Travel Service 捷途旅行社,prep03,appr03,Business travel
JV004582,1,2025-10-28,2025-10-28 13:41:35,1122,Accounts receivable 应收账款,23109.54,,Sales,,prep01,appr02,Sales invoice
JV004582,2,2025-10-28,2025-10-28 13:41:35,6001,Sales revenue 主营业务收入,,20450.92,Sales,,prep01,appr02,Sales invoice
JV004582,3,2025-10-28,2025-10-28 13:41:35,222102,Output VAT 应交增值税-销项税额,,2658.62,Sales,,prep01,appr02,Sales invoice
JV004582,4,2025-10-28,2025-10-28 13:41:35,6401,Cost of sales 主营业务成本,13317.74,,Sales,,prep01,appr02,Sales invoice
JV004582,5,2025-10-28,2025-10-28 13:41:35,1405,Inventory 库存商品,,13317.74,Sales,,prep01,appr02,Sales invoice
JV004583,1,2025-10-28,2025-10-28 13:56:02,1405,Inventory 库存商品,5225.85,,Production,Ruifeng Components 瑞丰元件,prep01,appr02,Purchase of materials
JV004583,2,2025-10-28,2025-10-28 13:56:02,222101,Input VAT 应交增值税-进项税额,679.36,,Production,Ruifeng Components 瑞丰元件,prep01,appr02,Purchase of materials
JV004583,3,2025-10-28,2025-10-28 13:56:02,2202,Accounts payable 应付账款,,5905.21,Production,Ruifeng Components 瑞丰元件,prep01,appr02,Purchase of materials
